P.k1.,T.k2.,Dry_Price.k3.,Wet_Price.k4.,Capital_cost.k5.,OM_cost.k6.,Sediment.k7.,Seismic.k8.,NPV,Build_decision
0,0,0.168,0.046,100,100,0.9,1,30.92311604,1
20,0,0.168,0.046,100,100,0.9,1,37.3840301,1
40,0,0.168,0.046,100,100,0.9,1,44.05544373,1
-40,2,0.168,0.046,100,100,0.9,1,3.870217667,1
-20,2,0.168,0.046,100,100,0.9,1,23.9315162,1
0,2,0.168,0.046,100,100,0.9,1,30.25239081,1
20,2,0.168,0.046,100,100,0.9,1,36.55716786,1
40,2,0.168,0.046,100,100,0.9,1,43.10586267,1
-40,4,0.168,0.046,100,100,0.9,1,2.020547838,1
-20,4,0.168,0.046,100,100,0.9,1,23.11408093,1
0,4,0.168,0.046,100,100,0.9,1,29.20293543,1
20,4,0.168,0.046,100,100,0.9,1,35.1486793,1
40,4,0.168,0.046,100,100,0.9,1,41.3984187,1
-40,6,0.168,0.046,100,100,0.9,1,1.439232831,1
-20,6,0.168,0.046,100,100,0.9,1,22.8092055,1
0,6,0.168,0.046,100,100,0.9,1,28.34251318,1
20,6,0.168,0.046,100,100,0.9,1,33.96813785,1
40,6,0.168,0.046,100,100,0.9,1,39.65520441,1
-40,0,0.042,0.092,100,100,0.9,1,11.40837305,1
-20,0,0.042,0.092,100,100,0.9,1,35.55388603,1
0,0,0.042,0.092,100,100,0.9,1,37.15711901,1
20,0,0.042,0.092,100,100,0.9,1,38.77234753,1
40,0,0.042,0.092,100,100,0.9,1,40.44020093,1
-40,2,0.042,0.092,100,100,0.9,1,8.611935135,1
-20,2,0.042,0.092,100,100,0.9,1,35.40921905,1
0,2,0.042,0.092,100,100,0.9,1,36.9894377,1
20,2,0.042,0.092,100,100,0.9,1,38.56563196,1
40,2,0.042,0.092,100,100,0.9,1,40.20280567,1
-40,4,0.042,0.092,100,100,0.9,1,6.318818149,1
-20,4,0.042,0.092,100,100,0.9,1,35.20486023,1
0,4,0.042,0.092,100,100,0.9,1,36.72707386,1
20,4,0.042,0.092,100,100,0.9,1,38.21350982,1
40,4,0.042,0.092,100,100,0.9,1,39.77594468,1
-40,6,0.042,0.092,100,100,0.9,1,5.431405729,1
-20,6,0.042,0.092,100,100,0.9,1,35.12864138,1
0,6,0.042,0.092,100,100,0.9,1,36.5119683,1
20,6,0.042,0.092,100,100,0.9,1,37.91837446,1
40,6,0.042,0.092,100,100,0.9,1,39.3401411,1
-40,0,0.084,0.092,100,100,0.9,1,14.32514059,1
-20,0,0.084,0.092,100,100,0.9,1,40.33481207,1
0,0,0.084,0.092,100,100,0.9,1,43.54127802,1
20,0,0.084,0.092,100,100,0.9,1,46.77173505,1
40,0,0.084,0.092,100,100,0.9,1,50.10744187,1
-40,2,0.084,0.092,100,100,0.9,1,11.34457802,1
-20,2,0.084,0.092,100,100,0.9,1,40.0454781,1
0,2,0.084,0.092,100,100,0.9,1,43.2059154,1
20,2,0.084,0.092,100,100,0.9,1,46.35830393,1
40,2,0.084,0.092,100,100,0.9,1,49.63265133,1
-40,4,0.084,0.092,100,100,0.9,1,8.850572081,1
-20,4,0.084,0.092,100,100,0.9,1,39.63676047,1
0,4,0.084,0.092,100,100,0.9,1,42.68118772,1
20,4,0.084,0.092,100,100,0.9,1,45.65405965,1
40,4,0.084,0.092,100,100,0.9,1,48.77892935,1
-40,6,0.084,0.092,100,100,0.9,1,7.923842862,1
-20,6,0.084,0.092,100,100,0.9,1,39.48432275,1
0,6,0.084,0.092,100,100,0.9,1,42.25097659,1
20,6,0.084,0.092,100,100,0.9,1,45.06378893,1
40,6,0.084,0.092,100,100,0.9,1,47.90732221,1
-40,0,0.168,0.092,100,100,0.9,1,20.15867566,1
-20,0,0.168,0.092,100,100,0.9,1,49.89666414,1
0,0,0.168,0.092,100,100,0.9,1,56.30959604,1
20,0,0.168,0.092,100,100,0.9,1,62.7705101,1
40,0,0.168,0.092,100,100,0.9,1,69.44192373,1
-40,2,0.168,0.092,100,100,0.9,1,16.80986379,1
-20,2,0.168,0.092,100,100,0.9,1,49.3179962,1
0,2,0.168,0.092,100,100,0.9,1,55.63887081,1
20,2,0.168,0.092,100,100,0.9,1,61.94364786,1
40,2,0.168,0.092,100,100,0.9,1,68.49234267,1
-40,4,0.168,0.092,100,100,0.9,1,13.91407995,1
-20,4,0.168,0.092,100,100,0.9,1,48.50056093,1
0,4,0.168,0.092,100,100,0.9,1,54.58941543,1
20,4,0.168,0.092,100,100,0.9,1,60.5351593,1
40,4,0.168,0.092,100,100,0.9,1,66.7848987,1
-40,6,0.168,0.092,100,100,0.9,1,12.90871713,1
-20,6,0.168,0.092,100,100,0.9,1,48.1956855,1
0,6,0.168,0.092,100,100,0.9,1,53.72899318,1
20,6,0.168,0.092,100,100,0.9,1,59.35461785,1
40,6,0.168,0.092,100,100,0.9,1,65.04168441,1
-40,0,0.042,0.023,200,100,0.9,1,-19.96033109,0
-20,0,0.042,0.023,200,100,0.9,1,-12.52583397,0
0,0,0.042,0.023,200,100,0.9,1,-10.92260099,0
20,0,0.042,0.023,200,100,0.9,1,-9.307372475,0
40,0,0.042,0.023,200,100,0.9,1,-7.639519067,0
-40,2,0.042,0.023,200,100,0.9,1,-20.79753405,0
-20,2,0.042,0.023,200,100,0.9,1,-12.67050095,0
0,2,0.042,0.023,200,100,0.9,1,-11.0902823,0
20,2,0.042,0.023,200,100,0.9,1,-9.514088036,0
40,2,0.042,0.023,200,100,0.9,1,-7.876914334,0
-40,4,0.042,0.023,200,100,0.9,1,-21.52148001,0
-20,4,0.042,0.023,200,100,0.9,1,-12.87485977,0
0,4,0.042,0.023,200,100,0.9,1,-11.35264614,0
20,4,0.042,0.023,200,100,0.9,1,-9.866210176,0
40,4,0.042,0.023,200,100,0.9,1,-8.303775325,0
-40,6,0.042,0.023,200,100,0.9,1,-21.77282072,0
-20,6,0.042,0.023,200,100,0.9,1,-12.95107862,0
0,6,0.042,0.023,200,100,0.9,1,-11.5677517,0
20,6,0.042,0.023,200,100,0.9,1,-10.16134554,0
40,6,0.042,0.023,200,100,0.9,1,-8.739578897,0
-40,0,0.084,0.023,200,100,0.9,1,-17.04356355,0
-20,0,0.084,0.023,200,100,0.9,1,-7.744907931,0
0,0,0.084,0.023,200,100,0.9,1,-4.538441981,0
20,0,0.084,0.023,200,100,0.9,1,-1.30798495,0
40,0,0.084,0.023,200,100,0.9,1,2.027721865,1
-40,2,0.084,0.023,200,100,0.9,1,-18.06489117,0
-20,2,0.084,0.023,200,100,0.9,1,-8.034241898,0
0,2,0.084,0.023,200,100,0.9,1,-4.873804597,0
20,2,0.084,0.023,200,100,0.9,1,-1.721416072,0
40,2,0.084,0.023,200,100,0.9,1,1.552931333,1
-40,4,0.084,0.023,200,100,0.9,1,-18.98972608,0
-20,4,0.084,0.023,200,100,0.9,1,-8.442959534,0
0,4,0.084,0.023,200,100,0.9,1,-5.398532284,0
20,4,0.084,0.023,200,100,0.9,1,-2.425660352,0
40,4,0.084,0.023,200,100,0.9,1,0.699209351,1
-40,6,0.084,0.023,200,100,0.9,1,-19.28038358,0
-20,6,0.084,0.023,200,100,0.9,1,-8.59539725,0
0,6,0.084,0.023,200,100,0.9,1,-5.828743408,0
20,6,0.084,0.023,200,100,0.9,1,-3.015931074,0
40,6,0.084,0.023,200,100,0.9,1,-0.172397794,0
-40,0,0.168,0.023,200,100,0.9,1,-11.21002848,0
-20,0,0.168,0.023,200,100,0.9,1,1.816944137,1
0,0,0.168,0.023,200,100,0.9,1,8.229876038,1
20,0,0.168,0.023,200,100,0.9,1,14.6907901,1
40,0,0.168,0.023,200,100,0.9,1,21.36220373,1
-40,2,0.168,0.023,200,100,0.9,1,-12.5996054,0
-20,2,0.168,0.023,200,100,0.9,1,1.238276203,1
0,2,0.168,0.023,200,100,0.9,1,7.559150806,1
20,2,0.168,0.023,200,100,0.9,1,13.86392786,1
40,2,0.168,0.023,200,100,0.9,1,20.41262267,1
-40,4,0.168,0.023,200,100,0.9,1,-13.92621822,0
-20,4,0.168,0.023,200,100,0.9,1,0.420840932,1
0,4,0.168,0.023,200,100,0.9,1,6.509695432,1
20,4,0.168,0.023,200,100,0.9,1,12.4554393,1
40,4,0.168,0.023,200,100,0.9,1,18.7051787,1
-40,6,0.168,0.023,200,100,0.9,1,-14.29550932,0
-20,6,0.168,0.023,200,100,0.9,1,0.115965501,1
0,6,0.168,0.023,200,100,0.9,1,5.649273184,1
20,6,0.168,0.023,200,100,0.9,1,11.27489785,1
40,6,0.168,0.023,200,100,0.9,1,16.96196441,1
-40,0,0.042,0.046,200,100,0.9,1,-12.83742971,0
-20,0,0.042,0.046,200,100,0.9,1,0.167406034,1
0,0,0.042,0.046,200,100,0.9,1,1.77063901,1
20,0,0.042,0.046,200,100,0.9,1,3.385867525,1
40,0,0.042,0.046,200,100,0.9,1,5.053720933,1
-40,2,0.042,0.046,200,100,0.9,1,-14.32771099,0
-20,2,0.042,0.046,200,100,0.9,1,0.022739051,1
0,2,0.042,0.046,200,100,0.9,1,1.602957702,1
20,2,0.042,0.046,200,100,0.9,1,3.179151964,1
40,2,0.042,0.046,200,100,0.9,1,4.816325666,1
-40,4,0.042,0.046,200,100,0.9,1,-15.57471396,0
-20,4,0.042,0.046,200,100,0.9,1,-0.181619767,0
0,4,0.042,0.046,200,100,0.9,1,1.340593858,1
20,4,0.042,0.046,200,100,0.9,1,2.827029824,1
40,4,0.042,0.046,200,100,0.9,1,4.389464675,1
-40,6,0.042,0.046,200,100,0.9,1,-16.03807857,0
-20,6,0.042,0.046,200,100,0.9,1,-0.257838625,0
0,6,0.042,0.046,200,100,0.9,1,1.125488296,1
20,6,0.042,0.046,200,100,0.9,1,2.531894463,1
40,6,0.042,0.046,200,100,0.9,1,3.953661103,1
-40,0,0.084,0.046,200,100,0.9,1,-9.920662172,0
-20,0,0.084,0.046,200,100,0.9,1,4.948332069,1
0,0,0.084,0.046,200,100,0.9,1,8.154798019,1
20,0,0.084,0.046,200,100,0.9,1,11.38525505,1
40,0,0.084,0.046,200,100,0.9,1,14.72096187,1
-40,2,0.084,0.046,200,100,0.9,1,-11.5950681,0
-20,2,0.084,0.046,200,100,0.9,1,4.658998102,1
0,2,0.084,0.046,200,100,0.9,1,7.819435403,1
20,2,0.084,0.046,200,100,0.9,1,10.97182393,1
40,2,0.084,0.046,200,100,0.9,1,14.24617133,1
-40,4,0.084,0.046,200,100,0.9,1,-13.04296003,0
-20,4,0.084,0.046,200,100,0.9,1,4.250280466,1
0,4,0.084,0.046,200,100,0.9,1,7.294707716,1
20,4,0.084,0.046,200,100,0.9,1,10.26757965,1
40,4,0.084,0.046,200,100,0.9,1,13.39244935,1
-40,6,0.084,0.046,200,100,0.9,1,-13.54564144,0
-20,6,0.084,0.046,200,100,0.9,1,4.09784275,1
0,6,0.084,0.046,200,100,0.9,1,6.864496592,1
20,6,0.084,0.046,200,100,0.9,1,9.677308926,1
40,6,0.084,0.046,200,100,0.9,1,12.52084221,1
-40,0,0.168,0.046,200,100,0.9,1,-4.087127104,0
-20,0,0.168,0.046,200,100,0.9,1,14.51018414,1
0,0,0.168,0.046,200,100,0.9,1,20.92311604,1
20,0,0.168,0.046,200,100,0.9,1,27.3840301,1
40,0,0.168,0.046,200,100,0.9,1,34.05544373,1
-40,2,0.168,0.046,200,100,0.9,1,-6.129782333,0
-20,2,0.168,0.046,200,100,0.9,1,13.9315162,1
0,2,0.168,0.046,200,100,0.9,1,20.25239081,1
20,2,0.168,0.046,200,100,0.9,1,26.55716786,1
40,2,0.168,0.046,200,100,0.9,1,33.10586267,1
-40,4,0.168,0.046,200,100,0.9,1,-7.979452162,0
-20,4,0.168,0.046,200,100,0.9,1,13.11408093,1
0,4,0.168,0.046,200,100,0.9,1,19.20293543,1
20,4,0.168,0.046,200,100,0.9,1,25.1486793,1
40,4,0.168,0.046,200,100,0.9,1,31.3984187,1
-40,6,0.168,0.046,200,100,0.9,1,-8.560767169,0
-20,6,0.168,0.046,200,100,0.9,1,12.8092055,1
0,6,0.168,0.046,200,100,0.9,1,18.34251318,1
20,6,0.168,0.046,200,100,0.9,1,23.96813785,1
40,6,0.168,0.046,200,100,0.9,1,29.65520441,1
-40,0,0.042,0.092,200,100,0.9,1,1.408373055,1
-20,0,0.042,0.092,200,100,0.9,1,25.55388603,1
0,0,0.042,0.092,200,100,0.9,1,27.15711901,1
20,0,0.042,0.092,200,100,0.9,1,28.77234753,1
40,0,0.042,0.092,200,100,0.9,1,30.44020093,1
-40,2,0.042,0.092,200,100,0.9,1,-1.388064865,0
-20,2,0.042,0.092,200,100,0.9,1,25.40921905,1
0,2,0.042,0.092,200,100,0.9,1,26.9894377,1
20,2,0.042,0.092,200,100,0.9,1,28.56563196,1
40,2,0.042,0.092,200,100,0.9,1,30.20280567,1
-40,4,0.042,0.092,200,100,0.9,1,-3.681181851,0
-20,4,0.042,0.092,200,100,0.9,1,25.20486023,1
0,4,0.042,0.092,200,100,0.9,1,26.72707386,1
20,4,0.042,0.092,200,100,0.9,1,28.21350982,1
40,4,0.042,0.092,200,100,0.9,1,29.77594468,1
-40,6,0.042,0.092,200,100,0.9,1,-4.568594271,0
-20,6,0.042,0.092,200,100,0.9,1,25.12864138,1
0,6,0.042,0.092,200,100,0.9,1,26.5119683,1
20,6,0.042,0.092,200,100,0.9,1,27.91837446,1
40,6,0.042,0.092,200,100,0.9,1,29.3401411,1
-40,0,0.084,0.092,200,100,0.9,1,4.325140589,1
-20,0,0.084,0.092,200,100,0.9,1,30.33481207,1
0,0,0.084,0.092,200,100,0.9,1,33.54127802,1
20,0,0.084,0.092,200,100,0.9,1,36.77173505,1
40,0,0.084,0.092,200,100,0.9,1,40.10744187,1
-40,2,0.084,0.092,200,100,0.9,1,1.34457802,1
-20,2,0.084,0.092,200,100,0.9,1,30.0454781,1
0,2,0.084,0.092,200,100,0.9,1,33.2059154,1
20,2,0.084,0.092,200,100,0.9,1,36.35830393,1
40,2,0.084,0.092,200,100,0.9,1,39.63265133,1
-40,4,0.084,0.092,200,100,0.9,1,-1.149427919,0
-20,4,0.084,0.092,200,100,0.9,1,29.63676047,1
0,4,0.084,0.092,200,100,0.9,1,32.68118772,1
20,4,0.084,0.092,200,100,0.9,1,35.65405965,1
40,4,0.084,0.092,200,100,0.9,1,38.77892935,1
-40,6,0.084,0.092,200,100,0.9,1,-2.076157138,0
-20,6,0.084,0.092,200,100,0.9,1,29.48432275,1
0,6,0.084,0.092,200,100,0.9,1,32.25097659,1
20,6,0.084,0.092,200,100,0.9,1,35.06378893,1
40,6,0.084,0.092,200,100,0.9,1,37.90732221,1
-40,0,0.168,0.092,200,100,0.9,1,10.15867566,1
-20,0,0.168,0.092,200,100,0.9,1,39.89666414,1
0,0,0.168,0.092,200,100,0.9,1,46.30959604,1
20,0,0.168,0.092,200,100,0.9,1,52.7705101,1
40,0,0.168,0.092,200,100,0.9,1,59.44192373,1
-40,2,0.168,0.092,200,100,0.9,1,6.809863791,1
-20,2,0.168,0.092,200,100,0.9,1,39.3179962,1
0,2,0.168,0.092,200,100,0.9,1,45.63887081,1
20,2,0.168,0.092,200,100,0.9,1,51.94364786,1
40,2,0.168,0.092,200,100,0.9,1,58.49234267,1
-40,4,0.168,0.092,200,100,0.9,1,3.914079946,1
-20,4,0.168,0.092,200,100,0.9,1,38.50056093,1
0,4,0.168,0.092,200,100,0.9,1,44.58941543,1
20,4,0.168,0.092,200,100,0.9,1,50.5351593,1
40,4,0.168,0.092,200,100,0.9,1,56.7848987,1
-40,6,0.168,0.092,200,100,0.9,1,2.908717129,1
-20,6,0.168,0.092,200,100,0.9,1,38.1956855,1
0,6,0.168,0.092,200,100,0.9,1,43.72899318,1
20,6,0.168,0.092,200,100,0.9,1,49.35461785,1
40,6,0.168,0.092,200,100,0.9,1,55.04168441,1
-40,0,0.042,0.023,300,100,0.9,1,-29.96033109,0
-20,0,0.042,0.023,300,100,0.9,1,-22.52583397,0
0,0,0.042,0.023,300,100,0.9,1,-20.92260099,0
20,0,0.042,0.023,300,100,0.9,1,-19.30737247,0
40,0,0.042,0.023,300,100,0.9,1,-17.63951907,0
-40,2,0.042,0.023,300,100,0.9,1,-30.79753405,0
-20,2,0.042,0.023,300,100,0.9,1,-22.67050095,0
0,2,0.042,0.023,300,100,0.9,1,-21.0902823,0
20,2,0.042,0.023,300,100,0.9,1,-19.51408804,0
40,2,0.042,0.023,300,100,0.9,1,-17.87691433,0
-40,4,0.042,0.023,300,100,0.9,1,-31.52148001,0
-20,4,0.042,0.023,300,100,0.9,1,-22.87485977,0
0,4,0.042,0.023,300,100,0.9,1,-21.35264614,0
20,4,0.042,0.023,300,100,0.9,1,-19.86621018,0
40,4,0.042,0.023,300,100,0.9,1,-18.30377532,0
-40,6,0.042,0.023,300,100,0.9,1,-31.77282072,0
-20,6,0.042,0.023,300,100,0.9,1,-22.95107862,0
0,6,0.042,0.023,300,100,0.9,1,-21.5677517,0
20,6,0.042,0.023,300,100,0.9,1,-20.16134554,0
40,6,0.042,0.023,300,100,0.9,1,-18.7395789,0
-40,0,0.084,0.023,300,100,0.9,1,-27.04356355,0
-20,0,0.084,0.023,300,100,0.9,1,-17.74490793,0
0,0,0.084,0.023,300,100,0.9,1,-14.53844198,0
20,0,0.084,0.023,300,100,0.9,1,-11.30798495,0
40,0,0.084,0.023,300,100,0.9,1,-7.972278135,0
-40,2,0.084,0.023,300,100,0.9,1,-28.06489117,0
-20,2,0.084,0.023,300,100,0.9,1,-18.0342419,0
0,2,0.084,0.023,300,100,0.9,1,-14.8738046,0
20,2,0.084,0.023,300,100,0.9,1,-11.72141607,0
40,2,0.084,0.023,300,100,0.9,1,-8.447068667,0
-40,4,0.084,0.023,300,100,0.9,1,-28.98972608,0
-20,4,0.084,0.023,300,100,0.9,1,-18.44295953,0
0,4,0.084,0.023,300,100,0.9,1,-15.39853228,0
20,4,0.084,0.023,300,100,0.9,1,-12.42566035,0
40,4,0.084,0.023,300,100,0.9,1,-9.300790649,0
-40,6,0.084,0.023,300,100,0.9,1,-29.28038358,0
-20,6,0.084,0.023,300,100,0.9,1,-18.59539725,0
0,6,0.084,0.023,300,100,0.9,1,-15.82874341,0
20,6,0.084,0.023,300,100,0.9,1,-13.01593107,0
40,6,0.084,0.023,300,100,0.9,1,-10.17239779,0
-40,0,0.168,0.023,300,100,0.9,1,-21.21002848,0
-20,0,0.168,0.023,300,100,0.9,1,-8.183055863,0
0,0,0.168,0.023,300,100,0.9,1,-1.770123962,0
20,0,0.168,0.023,300,100,0.9,1,4.6907901,1
40,0,0.168,0.023,300,100,0.9,1,11.36220373,1
-40,2,0.168,0.023,300,100,0.9,1,-22.5996054,0
-20,2,0.168,0.023,300,100,0.9,1,-8.761723797,0
0,2,0.168,0.023,300,100,0.9,1,-2.440849194,0
20,2,0.168,0.023,300,100,0.9,1,3.863927856,1
40,2,0.168,0.023,300,100,0.9,1,10.41262267,1
-40,4,0.168,0.023,300,100,0.9,1,-23.92621822,0
-20,4,0.168,0.023,300,100,0.9,1,-9.579159068,0
0,4,0.168,0.023,300,100,0.9,1,-3.490304568,0
20,4,0.168,0.023,300,100,0.9,1,2.455439295,1
40,4,0.168,0.023,300,100,0.9,1,8.705178702,1
-40,6,0.168,0.023,300,100,0.9,1,-24.29550932,0
-20,6,0.168,0.023,300,100,0.9,1,-9.884034499,0
0,6,0.168,0.023,300,100,0.9,1,-4.350726816,0
20,6,0.168,0.023,300,100,0.9,1,1.274897853,1
40,6,0.168,0.023,300,100,0.9,1,6.961964411,1
-40,0,0.042,0.046,300,100,0.9,1,-22.83742971,0
-20,0,0.042,0.046,300,100,0.9,1,-9.832593966,0
0,0,0.042,0.046,300,100,0.9,1,-8.22936099,0
20,0,0.042,0.046,300,100,0.9,1,-6.614132475,0
40,0,0.042,0.046,300,100,0.9,1,-4.946279067,0
-40,2,0.042,0.046,300,100,0.9,1,-24.32771099,0
-20,2,0.042,0.046,300,100,0.9,1,-9.977260949,0
0,2,0.042,0.046,300,100,0.9,1,-8.397042298,0
20,2,0.042,0.046,300,100,0.9,1,-6.820848036,0
40,2,0.042,0.046,300,100,0.9,1,-5.183674334,0
-40,4,0.042,0.046,300,100,0.9,1,-25.57471396,0
-20,4,0.042,0.046,300,100,0.9,1,-10.18161977,0
0,4,0.042,0.046,300,100,0.9,1,-8.659406142,0
20,4,0.042,0.046,300,100,0.9,1,-7.172970176,0
40,4,0.042,0.046,300,100,0.9,1,-5.610535325,0
-40,6,0.042,0.046,300,100,0.9,1,-26.03807857,0
-20,6,0.042,0.046,300,100,0.9,1,-10.25783862,0
0,6,0.042,0.046,300,100,0.9,1,-8.874511704,0
20,6,0.042,0.046,300,100,0.9,1,-7.468105537,0
40,6,0.042,0.046,300,100,0.9,1,-6.046338897,0
-40,0,0.084,0.046,300,100,0.9,1,-19.92066217,0
-20,0,0.084,0.046,300,100,0.9,1,-5.051667931,0
0,0,0.084,0.046,300,100,0.9,1,-1.845201981,0
20,0,0.084,0.046,300,100,0.9,1,1.38525505,1
40,0,0.084,0.046,300,100,0.9,1,4.720961865,1
-40,2,0.084,0.046,300,100,0.9,1,-21.5950681,0
-20,2,0.084,0.046,300,100,0.9,1,-5.341001898,0
0,2,0.084,0.046,300,100,0.9,1,-2.180564597,0
20,2,0.084,0.046,300,100,0.9,1,0.971823928,1
40,2,0.084,0.046,300,100,0.9,1,4.246171333,1
-40,4,0.084,0.046,300,100,0.9,1,-23.04296003,0
-20,4,0.084,0.046,300,100,0.9,1,-5.749719534,0
0,4,0.084,0.046,300,100,0.9,1,-2.705292284,0
20,4,0.084,0.046,300,100,0.9,1,0.267579648,1
40,4,0.084,0.046,300,100,0.9,1,3.392449351,1
-40,6,0.084,0.046,300,100,0.9,1,-23.54564144,0
-20,6,0.084,0.046,300,100,0.9,1,-5.90215725,0
0,6,0.084,0.046,300,100,0.9,1,-3.135503408,0
20,6,0.084,0.046,300,100,0.9,1,-0.322691074,0
40,6,0.084,0.046,300,100,0.9,1,2.520842206,1
-40,0,0.168,0.046,300,100,0.9,1,-14.0871271,0
-20,0,0.168,0.046,300,100,0.9,1,4.510184137,1
0,0,0.168,0.046,300,100,0.9,1,10.92311604,1
20,0,0.168,0.046,300,100,0.9,1,17.3840301,1
40,0,0.168,0.046,300,100,0.9,1,24.05544373,1
-40,2,0.168,0.046,300,100,0.9,1,-16.12978233,0
-20,2,0.168,0.046,300,100,0.9,1,3.931516203,1
0,2,0.168,0.046,300,100,0.9,1,10.25239081,1
20,2,0.168,0.046,300,100,0.9,1,16.55716786,1
40,2,0.168,0.046,300,100,0.9,1,23.10586267,1
-40,4,0.168,0.046,300,100,0.9,1,-17.97945216,0
-20,4,0.168,0.046,300,100,0.9,1,3.114080932,1
0,4,0.168,0.046,300,100,0.9,1,9.202935432,1
20,4,0.168,0.046,300,100,0.9,1,15.1486793,1
40,4,0.168,0.046,300,100,0.9,1,21.3984187,1
-40,6,0.168,0.046,300,100,0.9,1,-18.56076717,0
-20,6,0.168,0.046,300,100,0.9,1,2.809205501,1
0,6,0.168,0.046,300,100,0.9,1,8.342513184,1
20,6,0.168,0.046,300,100,0.9,1,13.96813785,1
40,6,0.168,0.046,300,100,0.9,1,19.65520441,1
-40,0,0.042,0.092,300,100,0.9,1,-8.591626945,0
-20,0,0.042,0.092,300,100,0.9,1,15.55388603,1
0,0,0.042,0.092,300,100,0.9,1,17.15711901,1
20,0,0.042,0.092,300,100,0.9,1,18.77234753,1
40,0,0.042,0.092,300,100,0.9,1,20.44020093,1
-40,2,0.042,0.092,300,100,0.9,1,-11.38806487,0
-20,2,0.042,0.092,300,100,0.9,1,15.40921905,1
0,2,0.042,0.092,300,100,0.9,1,16.9894377,1
20,2,0.042,0.092,300,100,0.9,1,18.56563196,1
40,2,0.042,0.092,300,100,0.9,1,20.20280567,1
-40,4,0.042,0.092,300,100,0.9,1,-13.68118185,0
-20,4,0.042,0.092,300,100,0.9,1,15.20486023,1
0,4,0.042,0.092,300,100,0.9,1,16.72707386,1
20,4,0.042,0.092,300,100,0.9,1,18.21350982,1
40,4,0.042,0.092,300,100,0.9,1,19.77594468,1
-40,6,0.042,0.092,300,100,0.9,1,-14.56859427,0
-20,6,0.042,0.092,300,100,0.9,1,15.12864138,1
0,6,0.042,0.092,300,100,0.9,1,16.5119683,1
20,6,0.042,0.092,300,100,0.9,1,17.91837446,1
40,6,0.042,0.092,300,100,0.9,1,19.3401411,1
-40,0,0.084,0.092,300,100,0.9,1,-5.674859411,0
-20,0,0.084,0.092,300,100,0.9,1,20.33481207,1
0,0,0.084,0.092,300,100,0.9,1,23.54127802,1
20,0,0.084,0.092,300,100,0.9,1,26.77173505,1
40,0,0.084,0.092,300,100,0.9,1,30.10744187,1
-40,2,0.084,0.092,300,100,0.9,1,-8.65542198,0
-20,2,0.084,0.092,300,100,0.9,1,20.0454781,1
0,2,0.084,0.092,300,100,0.9,1,23.2059154,1
20,2,0.084,0.092,300,100,0.9,1,26.35830393,1
40,2,0.084,0.092,300,100,0.9,1,29.63265133,1
-40,4,0.084,0.092,300,100,0.9,1,-11.14942792,0
-20,4,0.084,0.092,300,100,0.9,1,19.63676047,1
0,4,0.084,0.092,300,100,0.9,1,22.68118772,1
20,4,0.084,0.092,300,100,0.9,1,25.65405965,1
40,4,0.084,0.092,300,100,0.9,1,28.77892935,1
-40,6,0.084,0.092,300,100,0.9,1,-12.07615714,0
-20,6,0.084,0.092,300,100,0.9,1,19.48432275,1
0,6,0.084,0.092,300,100,0.9,1,22.25097659,1
20,6,0.084,0.092,300,100,0.9,1,25.06378893,1
40,6,0.084,0.092,300,100,0.9,1,27.90732221,1
-40,0,0.168,0.092,300,100,0.9,1,0.158675656,1
-20,0,0.168,0.092,300,100,0.9,1,29.89666414,1
0,0,0.168,0.092,300,100,0.9,1,36.30959604,1
20,0,0.168,0.092,300,100,0.9,1,42.7705101,1
40,0,0.168,0.092,300,100,0.9,1,49.44192373,1
-40,2,0.168,0.092,300,100,0.9,1,-3.190136209,0
-20,2,0.168,0.092,300,100,0.9,1,29.3179962,1
0,2,0.168,0.092,300,100,0.9,1,35.63887081,1
20,2,0.168,0.092,300,100,0.9,1,41.94364786,1
40,2,0.168,0.092,300,100,0.9,1,48.49234267,1
-40,4,0.168,0.092,300,100,0.9,1,-6.085920054,0
-20,4,0.168,0.092,300,100,0.9,1,28.50056093,1
0,4,0.168,0.092,300,100,0.9,1,34.58941543,1
20,4,0.168,0.092,300,100,0.9,1,40.5351593,1
40,4,0.168,0.092,300,100,0.9,1,46.7848987,1
-40,6,0.168,0.092,300,100,0.9,1,-7.091282871,0
-20,6,0.168,0.092,300,100,0.9,1,28.1956855,1
0,6,0.168,0.092,300,100,0.9,1,33.72899318,1
20,6,0.168,0.092,300,100,0.9,1,39.35461785,1
40,6,0.168,0.092,300,100,0.9,1,45.04168441,1
-40,0,0.042,0.023,100,50,0.6,0,-5.438410558,0
-20,0,0.042,0.023,100,50,0.6,0,4.440146042,1
0,0,0.042,0.023,100,50,0.6,0,9.213351438,1
20,0,0.042,0.023,100,50,0.6,0,10.75166431,1
40,0,0.042,0.023,100,50,0.6,0,12.34009613,1
-40,2,0.042,0.023,100,50,0.6,0,-6.235746716,0
-20,2,0.042,0.023,100,50,0.6,0,3.513872602,1
0,2,0.042,0.023,100,50,0.6,0,9.053654954,1
20,2,0.042,0.023,100,50,0.6,0,10.55479235,1
40,2,0.042,0.023,100,50,0.6,0,12.1140054,1
-40,4,0.042,0.023,100,50,0.6,0,-6.92521906,0
-20,4,0.042,0.023,100,50,0.6,0,2.456821654,1
0,4,0.042,0.023,100,50,0.6,0,8.803784627,1
20,4,0.042,0.023,100,50,0.6,0,10.21943793,1
